gene,lpv_Treated_vs_Initial,lpv_Untreated_vs_Initial,annot,KOG
Acropora_002012,1.8773947567122626,2.9320960257041957,endodermal-mesodermal cell signaling,Signal transduction mechanisms
Acropora_002016,-3.1144545854641272,-3.5332479726117376,NA,NA
Acropora_002021,-1.3222735718793528,-2.231196936722083,"complement activation, classical pathway",
Acropora_002034,1.797297749784129,7.833776868305482,Calcium-binding protein,Signal transduction mechanisms
Acropora_002040,-1.7511217608677203,-1.558922574404157,complement activation,Extracellular structures
Acropora_002051,-8.148693652380587,-2.0639851652939636,complement activation,Extracellular structures
Acropora_002057,-2.7847094268885084,-3.4230302016136034,Interferon induced with helicase C domain 1,RNA processing and modification
Acropora_002063,-5.369606477338812,-2.1917453008705303,E3 ubiquitin-protein ligase UBR4,Signal transduction mechanisms
Acropora_002064,1.3491991182196312,3.5487917775394595,NA,NA
Acropora_002065,4.2609230830269365,6.0214771501754845,Outer dense fiber,Function Unknown
Acropora_002071,1.4123220971605484,1.0222772204800095,TLC domain,Function Unknown
Acropora_002080,-2.7934674873527277,-1.7616108921903035,Cholesterol desaturase daf-36-like,Inorganic ion transport and metabolism
Acropora_002086,-2.9622467130229615,-5.296599104979709,NA,NA
Acropora_002090,1.4350907965432904,1.1410061314303848,snRNA processing,Function Unknown
Acropora_002104,3.532487650929197,2.9820061200520342,nucleic acid-templated transcription,RNA processing and modification
Acropora_002107,2.3852909785866,2.7965083253788214,NA,NA
Acropora_002112,6.388536610297892,11.28224075143211,C-terminal protein lipidation,"Posttranslational modification, protein turnover, chaperones"
Acropora_002118,-2.3718925955104533,-14.040934289189451,sequence-specific DNA binding,Transcription
Acropora_002127,6.149232652750178,7.51356539811922,NA,NA
Acropora_002132,-3.861540963955277,-5.038751440083147,Cilia and flagella associated protein 157,Function Unknown
Acropora_002137,2.224805707572366,9.287982832433507,threonine-type endopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_002138,6.5977367746602695,5.021298203291738,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",RNA processing and modification
Acropora_002140,1.471226507531029,-1.5678361221673096,DNA polymerase epsilon subunit 3,Transcription
Acropora_002142,3.366050947818157,7.020832085433924,XPA binding protein 2,RNA processing and modification
Acropora_002154,1.4984413497504174,1.1483398240465013,Janus/Ocnus family (Ocnus),Function Unknown
Acropora_002157,-1.1854454547643325,-2.0520851662691877,NA,NA
Acropora_002159,5.936875030374887,8.828012858514148,Belongs to the actin-binding proteins ADF family,Cytoskeleton
Acropora_002166,-1.6316845348264553,-2.399014839079955,NA,NA
Acropora_002172,-2.2674867983251534,-2.9541601135896154,NA,NA
Acropora_002173,-2.0677492753837816,-4.103175146548336,NA,NA
Acropora_002175,-2.0615794302395427,-3.914662223536851,NA,NA
Acropora_002176,-2.3220153749294443,-5.45294844694357,NA,NA
Acropora_002193,-1.9013985066429349,-2.7046201936598835,acyl-CoA synthetase medium-chain family member 3,Lipid transport and metabolism
Acropora_002194,3.8728819514555513,4.8096324630788745,Histone-lysine N-methyltransferase,
Acropora_002205,-15.485136613384828,-3.7621711353933738,Heme binding protein 2,Function Unknown
Acropora_002207,-2.956955789634878,-2.4924292445515315,NA,NA
Acropora_002209,2.0972282490990586,1.5590857783054892,SOUL heme-binding protein,Function Unknown
Acropora_002213,-7.019359336014875,-4.946236242769489,NA,NA
Acropora_002220,-4.137430505761465,-4.110678566230239,outer dynein arm assembly,Function Unknown
Acropora_002226,-3.7198726656069865,-2.2866545025277394,ubiquitin-dependent endocytosis,Function Unknown
Acropora_002229,-2.9540892747064187,-3.4705580374521814,NA,NA
Acropora_002231,-25.802416203272834,-18.92073788507603,negative regulation of cellular response to hepatocyte growth factor stimulus,"Posttranslational modification, protein turnover, chaperones"
Acropora_002248,1.3099852341867622,1.6124373377606565,metal ion binding,Transcription
Acropora_002252,2.008647629299978,4.915220525324748,NA,NA
Acropora_002255,-4.694543223458501,-2.953449391112427,Laminin N-terminal domain (domain VI),Extracellular structures
Acropora_002262,1.1353336782429329,-1.1214274720031139,sulfuric ester hydrolase activity,Inorganic ion transport and metabolism
Acropora_002274,6.170263275056073,5.741852046970558,UDP-glucoronosyl and UDP-glucosyl transferase,
Acropora_002278,1.8858368267833592,4.971386319660949,NA,NA
Acropora_002291,-1.0086290276045216,-4.657711474550822,NA,NA
Acropora_002292,3.845522878913799,3.9115247198026215,positive regulation of synapse maturation,
Acropora_002295,-1.0854781154267408,-1.4748246089021213,NA,NA
Acropora_002296,-2.0408642126030925,-4.105327507831958,Ion transport protein,
Acropora_002302,-1.7594585190959102,-2.2755057623107064,negative regulation of protein localization to cell-cell adherens junction,Signal transduction mechanisms
Acropora_002309,-7.18989848428849,-3.540359915889643,NA,NA
Acropora_002310,-10.321333648868022,-6.862416626401992,NA,NA
Acropora_002316,1.954946833427303,1.2810619684808293,NA,NA
Acropora_002319,-3.7172825531279865,-5.050374002571386,Protein of unknown function (DUF2475),Function Unknown
Acropora_002320,-1.6342540752886054,-1.8908867354118397,NA,NA
Acropora_002321,-2.1830688826551303,-1.9169424752603124,NA,NA
Acropora_002329,-4.388163082514596,-3.0910525195423357,FKBP-type peptidyl-prolyl cis-trans isomerase,"Posttranslational modification, protein turnover, chaperones"
Acropora_002344,-3.7697994339353307,-2.3172952950066086,NA,NA
Acropora_002346,-4.566605143277793,-1.7992368842136106,cyclin-dependent kinase 9,"Cell cycle control, cell division, chromosome partitioning"
Acropora_002369,2.683431623704503,3.6139544330312567,protein transport,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_002371,-3.317870223011047,-2.523400954660455,NA,NA
Acropora_002372,-1.1476384666537014,-3.3842188080716302,Modulator,Signal transduction mechanisms
Acropora_002375,-1.400928895062112,-1.893361154636802,regulation of Wnt signaling pathway,Function Unknown
Acropora_002377,1.1355615387319775,2.8416194293432913,protein modification by small protein conjugation,"Posttranslational modification, protein turnover, chaperones"
Acropora_002379,9.340186475105465,10.889431106110818,Surfeit locus protein 1,Energy production and conversion
Acropora_002380,3.5955888932076934,9.142699178978017,Prefoldin subunit 6,"Posttranslational modification, protein turnover, chaperones"
Acropora_002382,2.0543486264730717,5.934354840825071,Guanine nucleotide exchange factor for Ras-like GTPases; N-terminal motif,Signal transduction mechanisms
Acropora_002387,-1.9285032105942044,-4.899121936632126,PFAM Alcohol dehydrogenase zinc-binding domain protein,Energy production and conversion
Acropora_002389,-11.71050416506307,-9.456358848593684,Zinc-binding dehydrogenase,Energy production and conversion
Acropora_002391,7.068453255139533,1.1837728254160889,NA,NA
Acropora_002402,-5.647176302380818,-3.7013656545313305,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_002403,-1.8042837909674068,-5.296919012968274,EH domain-binding protein 1-like protein 1,Cytoskeleton
Acropora_002404,-1.3752722550393655,-2.1900310095275386,Golgi to endosome transport,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_002408,-3.825807411302675,-1.3514950610772365,RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding,Transcription
Acropora_002410,2.8163651245874437,7.757160367788664,endoplasmic reticulum stress-induced pre-emptive quality control,"Posttranslational modification, protein turnover, chaperones"
Acropora_002415,-1.7860808745596257,-4.327349831123876,transcription termination factor,Transcription
Acropora_002431,-1.7143346310769088,-3.6675065738964383,NA,NA
Acropora_002432,4.163088149320416,2.1700992993564894,anterograde synaptic vesicle transport,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_002442,-2.7013090421501267,-3.715518960366109,NA,NA
Acropora_002459,2.5254676368735436,4.931583468370107,kynurenine-oxoglutarate transaminase,Amino acid transport and metabolism
Acropora_002470,-4.101992013003557,-25.873015249711532,positive regulation of presynaptic membrane organization,Signal transduction mechanisms
Acropora_002483,-1.853473760147667,-1.8574741748664463,NA,NA
Acropora_002484,-1.1360487136035122,-1.151852109926392,NA,NA
Acropora_002487,9.788867264501889,10.691379697217567,"Specifically binds 5-hydroxymethylcytosine (5hmC)- containing DNA in stem cells, suggesting that it acts as a specific reader of 5hmC in stem cells. May act as a peptidase",Function Unknown
Acropora_002498,-1.6223312461251127,-3.9652401903412375,ATP-dependent DNA helicase,"Replication, recombination and repair"
Acropora_002499,-3.0679828123313215,-1.8604376107267209,ATP binding,Signal transduction mechanisms
Acropora_002503,-1.050645150814027,-1.2990820662587403,flavoprotein involved in K transport,Inorganic ion transport and metabolism
Acropora_002506,-1.8049544084177003,-2.1047526785280413,flavoprotein involved in K transport,Inorganic ion transport and metabolism
Acropora_002509,4.396725795223285,10.11559078261672,ganglioside binding,Cytoskeleton
Acropora_002514,4.304493627716657,6.326739267474842,Ribosomal protein S16,"Translation, ribosomal structure and biogenesis"
Acropora_002518,-6.419940843682237,-13.877822716312592,Trypsin-like serine protease,"Posttranslational modification, protein turnover, chaperones"
Acropora_002531,8.26888135137179,9.386262999977667,Mitochondrial import inner membrane translocase subunit,"Posttranslational modification, protein turnover, chaperones"
Acropora_002532,5.695826245503122,11.917090121589334,clathrin heavy chain binding,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_002537,-1.4352545048769259,-2.3884020732572826,synaptic vesicle uncoating,Signal transduction mechanisms
Acropora_002541,11.83854848275495,6.940407419123344,iron ion binding,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_002555,4.499097599843082,10.718665650063834,laminin subunit,Extracellular structures
Acropora_002558,1.3910658377882346,2.350525794270757,spliceosomal complex assembly,
Acropora_002562,2.2530118897142435,3.3141639305490456,transmembrane transport,Function Unknown
Acropora_002575,-6.647041429064083,-2.8057273180724907,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_002583,-6.431637957036917,-3.9985035893223677,Domain of unknown function (DUF4455),Function Unknown
Acropora_002587,1.2091321197801752,1.5516820675319245,NA,NA
Acropora_002595,3.6088435914262695,9.243556899368288,tachykinin receptor activity,Function Unknown
Acropora_002598,4.531986139780409,2.7555641998819835,NA,NA
Acropora_002607,-5.49723565876431,-9.947478548055381,NA,NA
Acropora_002609,3.512343513804482,1.689992464165648,very long-chain fatty acid-CoA ligase activity,Lipid transport and metabolism
Acropora_002610,5.809813835757204,2.5739468958495353,very long-chain fatty acid-CoA ligase activity,Lipid transport and metabolism
Acropora_002611,-1.4471601697918388,-1.0752787686470964,death domain-associated protein,Function Unknown
Acropora_002614,3.925456388195982,10.832111418549724,SNAP receptor activity,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_002618,7.986393537543189,4.20522682228792,Pyruvate Dehydrogenase Phosphatase Regulatory subunit,Amino acid transport and metabolism
Acropora_002619,2.5005793513884913,4.003185196328534,ATP transmembrane transporter activity,Energy production and conversion
Acropora_002620,-1.3502636035145723,-7.255258276362264,Dienelactone hydrolase family,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_002622,1.456711737411268,1.5440563014858566,histone H3 acetylation,Transcription
Acropora_002625,3.424232658041878,9.617965718205754,60S ribosomal protein,"Translation, ribosomal structure and biogenesis"
Acropora_002629,1.7924596164410713,2.704767688653482,NA,NA
Acropora_002637,4.396893380109071,9.19998247597652,chaperone cofactor-dependent protein refolding,"Posttranslational modification, protein turnover, chaperones"
Acropora_002642,3.3525263415425792,8.828528387245301,Ubiquitin carboxyl-terminal hydrolase,"Posttranslational modification, protein turnover, chaperones"
Acropora_002647,1.470086665989877,2.376190043055618,selenium binding,Function Unknown
Acropora_002648,-2.8800562012567146,-5.016425286379016,Protein zer-1 homolog,Function Unknown
Acropora_002650,-11.413069802661164,-9.065484270961223,T follicular helper cell differentiation,"Posttranslational modification, protein turnover, chaperones"
Acropora_002659,6.405260863824928,7.9411080410055686,Uncharacterized conserved protein (DUF2358),Function Unknown
Acropora_002679,6.708556857938636,15.189403786470411,NA,NA
Acropora_002683,1.3940296523671425,2.0296871731266846,NA,NA
Acropora_002688,-1.471825263518979,-1.8273058640485789,NA,NA
Acropora_002689,-4.430115211289028,-7.713718925920142,Ring finger protein 213,"Posttranslational modification, protein turnover, chaperones"
Acropora_002697,1.7679750874325415,2.2866545025277394,negative regulation of non-canonical Wnt signaling pathway,"Posttranslational modification, protein turnover, chaperones"
Acropora_002702,-1.028488321217377,-2.409185073192661,negative regulation of non-canonical Wnt signaling pathway,"Posttranslational modification, protein turnover, chaperones"
Acropora_002712,-9.998519565205715,-2.238550836639502,NA,NA
Acropora_002714,3.5244375566393127,5.793538359409832,protein-cysteine S-acyltransferase activity,Function Unknown
Acropora_002715,5.585516069672417,8.374391527596252,O-acetyltransferase activity,Lipid transport and metabolism
Acropora_002721,-4.943004742614801,-5.588591973669509,TNF receptor-associated factor,Signal transduction mechanisms
Acropora_002727,3.851831596578097,8.028783848784519,reverse transcriptase,"Replication, recombination and repair"
Acropora_002759,1.0156804127094747,2.0424350775346887,NA,NA
Acropora_002761,-2.908529226291944,-3.6590772870577295,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
Acropora_002766,1.9787850169890344,3.11414333773694,NA,NA
Acropora_002782,1.5033355486726414,1.8450639345874251,Galactose-3-O-sulfotransferase,Function Unknown
